"","ds","dep_var","trend","season","holiday","print_launch","product_launch","solidcolor_launch","mb_status","sale_status","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","email_campaign_delivery","organic_impressions","intercept","depVarHat","solID","cluster","top_sol"
"4003",2023-02-26,510636,0,-159190.094957918,0,0,0,0,0,0,35364.2755079946,64046.2474306444,4329.89587977788,147586.180333681,21124.2948836608,14.4382752694227,6358.27063278452,0,0,11634.2855523122,0,340348.910873134,471616.704411342,"5_84_17",1,FALSE
"4004",2023-03-05,676609,0,-107819.586551252,0,37846.5720670033,0,0,0,0,34955.1735981837,78821.7010672355,4445.89779670089,149671.155498454,14482.9581812176,0.0114446829865767,5943.20001742563,0,0,10392.0708833085,0,340348.910873134,569088.064876094,"5_84_17",1,FALSE
"4005",2023-03-12,882591,0,-55435.9537015684,0,110787.238232501,0,0,0,0,32962.3249621747,100345.497723885,3696.04709962143,150112.010195692,29986.3347984959,8.71037300279429e-15,5556.09745420536,0,0,7830.84782046843,0,340348.910873134,726189.355458609,"5_84_17",1,FALSE
"4006",2023-03-19,773232,0,-29177.7681807574,0,77069.3831182612,0,0,-18978.8267609938,56863.3403752279,31965.6993894038,107286.905661274,2996.20668908657,147874.913667776,42545.1440074649,2.89698062793786e-44,5194.91157277656,0,0,4391.7443298823,0,340348.910873134,768380.564742536,"5_84_17",1,FALSE
"4007",2023-03-26,521967,0,-37156.7145306972,0,43351.528004022,0,0,0,18954.4467917426,27336.1589085772,96735.3720973483,2738.96731774501,141616.803039405,31336.7642903236,5.0557560843632e-103,4857.75561612055,0,0,4500.82963322808,0,340348.910873134,674620.822040949,"5_84_17",1,FALSE
"4008",2023-04-02,620251,0,-52647.7700376493,0,10321.79238191,6372.16119650146,0,0,0,26758.1199390578,89528.4957342253,3430.36327245815,137262.555837727,31950.8298169425,6.89838073372628e-207,4542.89346082866,0,0,10015.415008256,0,340348.910873134,607883.767483392,"5_84_17",1,FALSE
"4009",2023-04-09,712058,0,-42398.9005600635,0,0,8836.86505552561,0,-18978.8267609938,0,33765.6804133539,91520.9088268598,4350.49365948446,143535.882859355,26981.6141054471,0,4248.726821148,0,0,13454.9233275554,0,340348.910873134,605666.278620806,"5_84_17",1,FALSE
"4010",2023-04-16,764583,0,-6857.34789507705,0,0,5891.2433703504,0,0,0,36174.6387030142,105810.150286909,5495.88864181343,150422.679662831,24608.7223084026,0,3973.78354968092,0,0,13954.0734719679,0,340348.910873134,679822.742973026,"5_84_17",1,FALSE
"4011",2023-04-23,790696,0,21006.2986217223,0,0,2945.6216851752,0,0,0,35045.1010324344,130398.559408937,8295.45790848659,153365.757760582,21543.0853989491,0,3716.70695001013,0,0,14871.074008354,0,340348.910873134,731536.573647785,"5_84_17",1,FALSE
"4012",2023-04-30,885338,0,20827.2291968004,0,0,360.68836961329,0,0,0,40573.5293186414,152121.424879002,10062.2818699793,154015.616265708,15995.0360070799,0,3476.24602006179,0,0,9775.74544103482,0,340348.910873134,747556.708241055,"5_84_17",1,FALSE
"4013",2023-05-07,1354394,0,17631.3865129721,0,0,0,0,-18978.8267609938,0,52679.4662984603,176297.86565721,13247.4621464525,154171.807285701,12674.4291062453,0,3251.24654929337,0,0,10296.5527155941,0,340348.910873134,761620.30038407,"5_84_17",1,FALSE
"4014",2023-05-14,946631,0,57138.7607216828,0,0,0,0,0,37908.8935834852,61690.2995468983,183675.023049211,15325.0631415909,151287.066232186,15371.1805324982,0,3040.64299748639,0,0,17489.6953987017,0,340348.910873134,883275.536076875,"5_84_17",1,FALSE
"4015",2023-05-21,952822,0,149141.533102903,0,0,0,0,0,113726.680750456,56827.9513678143,174812.146920496,16224.2056839457,143988.142467425,16815.0173656105,0,2843.45108780586,0,0,17760.4748654399,0,340348.910873134,1032488.51448503,"5_84_17",1,FALSE
"4016",2022-01-02,654913,0,-162988.22235353,0,0,0,0,0,38763.2203082046,143038.023178035,150206.88251967,59247.4348072906,111388.460355638,114842.667002013,0,0,36432.6852471685,0,16012.767982553,0,255083.487979092,762027.407026134,"5_85_10",1,FALSE
"4017",2022-01-09,1098519,0,-99751.737703907,0,82289.2544951574,0,0,0,77526.4406164092,129546.393981521,128134.165426615,47145.0913356073,112092.946330225,96328.6482321897,1095.87528476871,0,18964.9590781523,0,12013.8768045859,0,255083.487979092,860469.401860417,"5_85_10",1,FALSE
"4018",2022-01-16,963182,0,-80108.384857172,111572.403017515,71532.4892016728,0,0,0,193816.101541023,169957.485034761,139562.332101861,45317.5181131273,119785.938083685,88128.4998889073,11128.1384436885,0,1479.66453730889,0,12865.8654892608,0,255083.487979092,1140121.53857473,"5_85_10",1,FALSE
"4019",2022-01-23,557152,0,-112275.507568056,0,45178.4142326354,0,0,0,0,159673.799618247,147553.322035192,49043.2949560345,127423.418177196,76048.4301436307,10.0267356305142,0,3.90748394102706,0,13858.7082550792,0,255083.487979092,761601.302048621,"5_85_10",1,FALSE
"4020",2022-01-30,594670,0,-154170.05347221,0,18824.3392635981,0,0,0,0,136367.821294111,139091.294213233,50797.5681228469,131535.104591863,58516.0444849974,1095.8752859078,48416.4156458452,0.000150243955971346,1112.40791633355,21267.9430800003,0,255083.487979092,707938.248555863,"5_85_10",1,FALSE
"4021",2022-02-06,893466,0,-172417.294755288,0,537.838264674231,-4940.2216889425,0,0,0,145183.600697248,143306.94289755,49604.5118791108,130372.785605948,65336.4849648099,11128.1384436885,93906.7746393669,3.58599242387421e-11,14253.2928124489,19518.6804145845,0,255083.487979092,750875.022154291,"5_85_10",1,FALSE
"4022",2022-02-13,836533,0,-166372.141952505,0,0,-5320.23874193808,0,0,19381.6101541023,179540.664994955,153732.330948126,50447.901626578,126382.35531726,76911.8911873891,7870.64017199716,101897.332447872,2.30884975809151e-20,16623.1752043626,11980.9397025038,0,255083.487979092,828159.949039796,"5_85_10",1,FALSE
"4023",2022-02-20,726653,0,-147341.807182665,-14915.6730188119,0,-3458.15518225975,0,0,0,179051.425599902,151248.355832815,52831.107752834,130777.844265927,71381.4511161173,22142.2911471659,107803.357200918,1.75296233789618e-32,16623.1938195489,10723.2059175236,0,255083.487979092,831950.085248106,"5_85_10",1,FALSE
"4024",2022-02-27,884322,0,-117208.038276586,0,0,-1596.07162258142,0,0,0,179820.501735374,136024.77703418,57476.0656489323,137428.744401334,73999.3371212601,19592.1098269988,110639.499660003,6.9031869397208e-48,16352.0952425178,9847.76022118976,0,255083.487979092,877460.268971713,"5_85_10",1,FALSE
"4025",2022-03-06,854156,0,-75882.764104918,0,0,-114.005115898673,0,-19610.7849083106,0,190997.513410336,131830.100676325,64127.5665116506,140133.768222174,65075.2986268403,47.6529815907868,111487.436381505,6.24860541895023e-67,7379.66961443362,10557.9077735565,0,255083.487979092,881112.848048376,"5_85_10",1,FALSE
"4026",2022-03-13,1041636,0,-37365.5654505889,0,69918.9744076501,0,0,0,0,186220.256260353,155276.852257168,68974.3408940063,146404.417746647,94038.9152936491,2.07135010633607e-13,111797.070287933,5.80632472537279e-90,0.0421573638273299,11298.7535473736,0,255083.487979092,1061647.54538065,"5_85_10",1,FALSE
"4027",2022-03-20,1023846,0,-22079.3980558646,0,75297.3570543924,0,0,-19610.7849083106,19381.6101541023,167626.774111884,180809.078512257,63356.4538627235,154900.592097367,97940.2429593374,4459.58427667215,111845.651417869,2.49246370082758e-117,2.58886321435371e-41,14956.2307699302,0,255083.487979092,1103966.88023145,"5_85_10",1,FALSE
"4028",2022-03-27,984190,0,-31442.8750314551,0,48943.2820853551,0,0,0,0,141784.29959953,185435.171325576,59565.1554128457,156902.133558387,138747.435021577,21233.7760313917,111677.101677998,2.24043760537734e-149,6.16350953079514e-201,24307.224742316,0,255083.487979092,1112236.19240261,"5_85_10",1,FALSE
"4029",2022-04-03,1024756,0,-41353.2262882634,0,22589.2071163177,0,0,-19610.7849083106,19381.6101541023,128196.863554174,166940.487017401,62626.677879772,154387.603541269,135635.242070208,22417.0870550645,110716.84419441,1.92462050324301e-186,0,32852.7241023063,0,255083.487979092,1049863.82346754,"5_85_10",1,FALSE
"4030",2022-04-10,1010760,0,-28866.9107375797,0,1613.51479402269,0,0,0,0,137046.328968634,150833.263950912,58911.7970982483,156119.56090399,150472.791249692,10844.0161408487,108882.808296668,7.25742328228691e-229,0,22639.7776483255,0,255083.487979092,1023580.43629285,"5_85_10",1,FALSE
"4031",2022-04-17,1048608,0,-201.358404128425,0,0,0,2202.44539201969,-19610.7849083106,0,142163.544813442,148706.506046279,59504.3290851776,160155.392785234,151622.085131087,21672.8632912251,106621.575310205,5.55105824206164e-277,0,14203.8295261298,0,255083.487979092,1042123.91604745,"5_85_10",1,FALSE
"4032",2022-04-24,962334,0,17798.0891491491,0,0,0,4187.36531322263,0,0,132650.092254197,155504.614098541,62546.8897190131,160830.138796735,134590.556789282,97.9521078664808,103912.967252547,0,0,13345.3689040543,0,255083.487979092,1040547.5223637,"5_85_10",1,FALSE
"4033",2022-05-01,1008991,0,14833.8018440262,0,0,0,2855.02180446997,0,38763.2203082046,125574.773221155,178485.235211893,67496.1674720323,159795.549651473,126382.033716533,1095.87528886943,100774.275890005,0,0,11538.4590236797,0,255083.487979092,1082677.90141143,"5_85_10",1,FALSE
"4034",2022-05-08,1075978,0,15914.30948598,0,0,0,1522.67829571732,0,0,132271.308098809,198931.024549979,79041.4224850764,157781.27859371,120871.46173639,11128.1384436885,97242.2817634302,0,0,10605.6552200707,0,255083.487979092,1080393.04665194,"5_85_10",1,FALSE
"4035",2022-05-15,1285122,0,54646.5718251227,0,0,0,271.90683852095,0,0,154447.04213593,209696.892582755,73146.0228649972,154385.1707551,126849.600507394,10.0267356305142,93368.1897045247,0,0,10525.1967434106,0,255083.487979092,1132430.10867248,"5_85_10",1,FALSE
"4036",2022-05-22,1475683,0,130468.25504278,0,0,0,0,0,58144.8304623069,181188.595604111,225644.476368452,65580.0817789751,151427.591646674,121022.681622699,7689.23771732284,89213.7016957252,0,0,14141.6255681294,0,255083.487979092,1299604.56548627,"5_85_10",1,FALSE
"4037",2022-05-29,1485880,0,201499.074938226,-130728.942107523,0,0,0,0,77526.4406164092,187040.811778782,245044.447714896,75453.1079344282,149330.100172028,117287.027074725,21843.4009607115,84847.0093813245,0,0,14927.5320287247,0,255083.487979092,1299153.49847182,"5_85_10",1,FALSE
"4038",2022-06-05,1260758,0,223822.09550597,0,0,0,0,-19610.7849083106,0,173073.800972889,245304.397067245,80867.2348491734,146031.230059251,129962.34302513,10788.7018456797,80338.7750671174,0,0,20484.7638622411,0,255083.487979092,1346146.04532548,"5_85_10",1,FALSE
"4039",2022-06-12,1785492,0,193544.74782207,0,43564.8994386128,0,0,0,0,176011.108029719,241118.387812648,82737.1637590915,142344.124044364,123266.971819437,9686.54313750885,75758.4020060665,0,0,19082.6070095387,0,255083.487979092,1362198.44285815,"5_85_10",1,FALSE
"4040",2022-06-19,1324483,0,145707.732094286,0,82827.0927598316,-2090.09379147567,1495.48761186522,0,0,195225.584564925,247374.439574456,89998.5160307187,140966.46532994,114220.906255792,14177.9590784095,71170.8821818005,0,0,12275.7069115805,0,255083.487979092,1368434.16658122,"5_85_10",1,FALSE
"4041",2022-06-26,1429763,0,114783.441564748,0,56473.0177907943,-6118.27455322879,4377.70010018729,0,0,213075.455272175,262802.960169157,89814.118286243,141342.59955185,133247.440192445,5798.90115477823,66634.4129605305,0,0,10013.1680289651,0,255083.487979092,1347328.42849774,"5_85_10",1,FALSE
"4042",2022-07-03,1398221,0,102781.210717022,69283.1311515637,30118.942821757,-4256.19099355046,3045.35659143464,0,0,216999.034236201,273553.516415746,85389.4622485247,141765.019613138,146081.695153944,20427.8860806389,62198.8540868298,0,0,11774.0061852262,0,255083.487979092,1414245.41228757,"5_85_10",1,FALSE
"4043",2022-07-10,1315327,0,86443.3212037733,0,5378.38264674232,-2394.10743387213,1713.01308268198,-19610.7849083106,19381.6101541023,204202.87646862,271366.400753435,83505.2930803571,141524.772183701,143537.270078322,1482.35781202001,57904.9880590394,0,0,17568.7721849819,0,255083.487979092,1267087.65334469,"5_85_10",1,FALSE
"4044",2022-07-17,1252591,0,48289.8142810158,0,43564.8994386128,-570.025579493365,407.860257781425,0,0,180486.129811139,262693.994924415,80019.6202674207,141309.6685909,146554.286373791,11128.1384473295,53784.4685425301,0,0,14850.8617716989,0,255083.487979092,1237603.20510623,"5_85_10",1,FALSE
"4045",2022-07-24,1138504,0,-4898.2514389763,0,82827.0927598316,0,0,0,0,159896.669463253,253800.481247192,76807.8285586199,141552.204215489,143490.647351488,1638.54870543833,49860.298901907,0,0,17527.8230084466,0,255083.487979092,1177586.83075178,"5_85_10",1,FALSE
"4046",2022-07-31,1000073,0,-49889.6531104598,0,56473.0177907943,0,0,0,0,159489.275610591,246494.677530863,77633.2713714796,141807.954739031,141781.553686691,17873.6327055589,46147.6726023338,0,0,17099.7585975682,0,255083.487979092,1109994.64950354,"5_85_10",1,FALSE
"4047",2022-08-07,1094489,0,-65096.1935223253,0,30118.942821757,0,4160.17462937053,-19610.7849083106,0,169814.177969113,236487.289866541,81908.0705593638,141892.410750487,134039.981493917,21902.7361089284,42655.0205537511,0,0,22006.4552858651,0,255083.487979092,1055361.76958755,"5_85_10",1,FALSE
"4048",2022-08-14,989555,0,-42249.075462691,0,5378.38264674232,-4940.2216889425,3616.36095232863,0,0,151017.668282996,218620.181340147,80128.4961754914,140524.106644143,140846.671895877,7338.2952759821,39385.1375956352,0,0,20858.3649637339,0,255083.487979092,1015607.85660053,"5_85_10",1,FALSE
"4049",2022-08-21,870487,0,7596.966019284,0,0,-5320.23874193808,2284.01744357598,0,0,115621.660909215,195089.607495404,68202.4649748307,135255.968383838,131776.834567874,21289.8386350659,36336.2926567731,0,0,24327.0378787166,0,255083.487979092,987543.938201732,"5_85_10",1,FALSE
"4050",2022-08-28,882402,0,50921.032745122,0,0,-3458.15518225975,951.673934823324,0,77526.4406164092,84089.8165718769,166406.619384569,54889.3117647387,127130.533067636,130724.969170283,5678.27648449244,33503.2585245525,0,0,27878.0906064636,0,255083.487979092,1011325.3556678,"5_85_10",1,FALSE
"4051",2022-09-04,842418,0,43068.7485078852,-6745.03796483173,0,-1596.07162258142,27.190683852095,0,77526.4406164092,79051.4057214629,138416.116151285,45059.7316140179,121648.4534953,134343.561355032,146.720281640827,30878.2240381354,0,0,26539.6395001895,0,255083.487979092,943448.610356889,"5_85_10",1,FALSE
"4052",2022-09-11,833846,0,-37224.4082819798,0,43564.8994386128,-874.039221889827,0,0,0,94575.2632066918,109664.845529898,38331.9749317384,120832.550203171,142455.516626322,4494.69376699959,28451.5724008674,0,0,23528.4699086693,0,255083.487979092,822884.826488193,"5_85_10",1,FALSE
"4053",2022-09-18,782086,0,-153986.39635253,0,82827.0927598316,-4066.18246705267,0,-19610.7849083106,0,101753.60240525,80543.1015011249,35147.9257823007,118714.922394315,128525.829941292,11169.78423097,26212.5241485288,0,0,24026.6861991069,0,255083.487979092,686341.593613919,"5_85_10",1,FALSE
"4054",2022-09-25,508056,0,-225913.937803291,0,56473.0177907943,-5586.25067903498,0,0,0,96823.1740759236,70755.517966513,30953.1923507172,116195.503381255,110677.366927262,7348.98348977994,24149.6528812981,0,0,28718.8066834242,0,255083.487979092,565678.515043733,"5_85_10",1,FALSE
"4055",2022-10-02,638213,0,-193887.623216956,0,30118.942821757,-3724.16711935665,0,0,0,103459.366612975,84584.7757326455,27052.4615919657,117909.745051855,88881.7840980822,21667.5429592068,22251.2872718412,0,0,29596.8423575518,0,255083.487979092,582994.446140659,"5_85_10",1,FALSE
"4056",2022-10-09,771555,0,-85849.1062999117,-31247.3425252227,37648.6785271962,-1862.08355967833,0,0,0,111917.472719501,102967.08896809,24350.3093627644,114776.573410021,71048.2946384301,11624.5171946838,20505.815229177,0,0,27588.9693734927,0,255083.487979092,658552.675017636,"5_85_10",1,FALSE
"4057",2022-10-16,654155,0,-2197.59912155639,0,56473.0177907943,-228.010231797346,4160.17462937053,0,0,110216.083949066,115886.510766174,25380.4796226254,109786.246282469,84671.1088264142,212.404289316625,18901.9064185879,0,0,29223.7210227857,0,255083.487979092,807569.532223341,"5_85_10",1,FALSE
"4058",2022-10-23,1069448,0,-17960.3935860579,0,30118.942821757,0,3616.36095232863,0,58144.8304623069,96407.6406262709,117491.471965829,22915.291003291,117013.035461559,102465.610556608,2426.68272960631,17428.668399107,0,0,37574.6242748777,0,255083.487979092,842726.253646575,"5_85_10",1,FALSE
"4059",2022-10-30,807437,0,-95472.755836144,0,37648.6785271962,0,2284.01744357598,0,38763.2203082046,83757.1931328594,123612.200587716,19028.9556375113,123382.774257051,105044.283475933,1.31644999450063,16075.7500217293,0,0,45765.9621364682,0,255083.487979092,754975.084121187,"5_85_10",1,FALSE
"4060",2022-11-06,1713793,0,-108360.321325143,558303.254009722,56473.0177907943,0,951.673934823324,0,96908.0507705115,112592.462584404,155802.309550481,21901.4843418456,118971.618984772,125708.756036583,5.71134281280153e-15,14833.4038321978,0,0,89620.7200088272,0,255083.487979092,1498789.91849891,"5_85_10",1,FALSE
"4061",2022-11-13,731188,0,31739.5625241695,0,30118.942821757,0,27.190683852095,0,19381.6101541023,139124.560433265,172679.376498304,26141.0028135347,113476.838054215,111303.801038155,2733.1250052206,13692.5172973703,0,0,75821.2668236712,0,255083.487979092,991323.282126708,"5_85_10",1,FALSE
"4062",2022-11-20,2793394,0,270074.525686589,769149.938608517,5378.38264674232,0,0,0,251960.93200333,192464.251398495,219441.493686088,46682.4028683816,137914.217213114,136522.99867978,18377.041584881,12644.6208734006,0,0,117771.632193116,0,255083.487979092,2433465.92542152,"5_85_10",1,FALSE
"4063",2022-11-27,2009951,0,439865.767436293,0,0,0,0,-19610.7849083106,193816.101541023,197996.074155796,246523.558989532,65803.8100028549,147985.455551324,118951.748005575,16772.4561018599,11681.8793334926,0,0,132798.960532592,0,255083.487979092,1807668.51472112,"5_85_10",1,FALSE
"4064",2022-12-04,1584944,0,408196.867437282,0,43564.8994386128,0,0,-19610.7849083106,96908.0507705115,154961.52137477,224963.875318605,61700.2754589355,145679.220998212,117791.238360423,7738.51983155403,10797.0714010403,0,0,110227.308986493,0,255083.487979092,1618001.55244722,"5_85_10",1,FALSE
"4065",2022-12-11,1697501,0,195163.734007844,0,82827.0927598316,0,0,-19610.7849083106,77526.4406164092,119512.690857253,208716.424716682,53554.3467378122,147630.074636391,102449.423186226,21598.5642237132,9983.56158945982,0,0,92230.7226092466,0,255083.487979092,1346665.77901165,"5_85_10",1,FALSE
"4066",2022-12-18,581919,0,-49141.1853151079,0,56473.0177907943,0,0,-19610.7849083106,0,84916.9481518133,181808.82621404,41721.6097806767,149369.803466954,78829.5195036336,3071.12741360377,9235.26721554756,0,0,71493.0431369641,0,255083.487979092,863250.680429701,"5_85_10",1,FALSE
"4067",2022-12-25,863564,0,-180644.123856495,234006.549738163,30118.942821757,0,0,0,232579.321849228,67250.5826526473,115836.496886676,26500.3835830406,147799.294481513,57600.4264191494,8464.47337645966,8546.62280362419,0,0,56078.1717632312,0,255083.487979092,1059220.63049809,"5_85_10",1,FALSE
